2.0194e-05,2.7542e-06,6.1791e-06,-3.6184e-06,1.3492e-05,1.4613e-05,-7.7669e-07,1.8825e-05,5.8676e-07,6.0206e-06,1.1149e-05,5.9799e-06,8.0893e-06,1.1395e-05,-3.8472e-07,1.569e-06,-9.5205e-07,7.5046e-06,5.99e-06,3.1231e-06,-3.2938e-06,8.0522e-06,5.3925e-06,-1.4818e-06
2.7542e-06,7.7437e-06,2.431e-06,-1.3156e-06,6.3301e-06,6.1012e-06,-1.2406e-06,9.5338e-06,-1.6026e-06,2.6773e-06,5.8981e-06,5.0815e-06,5.5291e-06,5.1746e-06,-4.6378e-07,3.5071e-08,-1.0996e-06,2.8354e-06,1.947e-06,1.6508e-06,-4.2778e-07,3.0568e-06,3.3593e-06,8.0228e-07
6.1791e-06,2.431e-06,1.7746e-05,-2.9564e-06,1.4167e-05,1.3389e-05,4.5193e-06,1.9293e-05,-1.4112e-06,6.2882e-06,1.402e-05,1.0376e-05,1.3372e-05,1.38e-05,2.2594e-07,-1.4187e-06,-2.9481e-06,5.1116e-06,6.4515e-06,2.7121e-06,-9.8459e-07,6.3751e-06,8.6521e-06,4.304e-06
-3.6184e-06,-1.3156e-06,-2.9564e-06,3.7402e-06,-7.5913e-06,-6.4015e-06,3.0628e-07,-1.0097e-05,2.653e-07,-2.9532e-06,-6.7079e-06,-3.4865e-06,-6.0016e-06,-5.1769e-06,-8.5975e-08,6.6118e-07,8.7446e-07,-3.3513e-06,-2.2614e-06,-1.2588e-06,2.47e-06,-2.7744e-06,-2.8845e-06,-4.5005e-07
1.3492e-05,6.3301e-06,1.4167e-05,-7.5913e-06,3.3415e-05,2.5965e-05,-3.8137e-07,4.1106e-05,1.0483e-06,1.3042e-05,2.5708e-05,1.6468e-05,2.3255e-05,2.0795e-05,-1.027e-06,1.3826e-06,-3.9276e-06,1.5222e-05,9.4889e-06,9.8963e-06,-5.9743e-06,1.4864e-05,1.2848e-05,4.3387e-06
1.4613e-05,6.1012e-06,1.3389e-05,-6.4015e-06,2.5965e-05,4.0517e-05,2.5839e-06,3.8773e-05,-1.8055e-06,1.2136e-05,2.569e-05,1.8214e-05,1.9702e-05,2.4177e-05,7.0642e-07,-4.5127e-07,-5.3369e-06,1.3557e-05,1.1413e-05,6.3633e-06,-8.9274e-06,1.2556e-05,1.4248e-05,2.1921e-06
-7.7669e-07,-1.2406e-06,4.5193e-06,3.0628e-07,-3.8137e-07,2.5839e-06,1.9739e-05,7.5017e-07,-5.7138e-07,1.2591e-06,1.7332e-06,2.8593e-06,2.8078e-06,5.3701e-06,4.9547e-07,-1.726e-06,1.6143e-06,-2.438e-07,3.5297e-06,1.3128e-06,6.4482e-06,1.7192e-06,3.3044e-06,4.0719e-06
1.8825e-05,9.5338e-06,1.9293e-05,-1.0097e-05,4.1106e-05,3.8773e-05,7.5017e-07,6.1768e-05,-1.3367e-06,1.7417e-05,3.5909e-05,2.3336e-05,3.1639e-05,3.0318e-05,-9.0811e-07,2.9632e-08,-5.4206e-06,2.0779e-05,1.2306e-05,1.174e-05,-9.0937e-06,1.992e-05,1.8431e-05,3.8949e-06
5.8676e-07,-1.6026e-06,-1.4112e-06,2.653e-07,1.0483e-06,-1.8055e-06,-5.7138e-07,-1.3367e-06,1.5355e-05,1.7727e-07,-3.4633e-06,-2.7553e-06,-3.7949e-06,2.1082e-06,-2.2182e-06,4.7904e-06,1.0018e-07,3.216e-06,1.2636e-06,8.2117e-06,1.4649e-06,3.4059e-06,-1.0787e-06,-2.1016e-06
6.0206e-06,2.6773e-06,6.2882e-06,-2.9532e-06,1.3042e-05,1.2136e-05,1.2591e-06,1.7417e-05,1.7727e-07,7.0344e-06,1.088e-05,7.8791e-06,1.0056e-05,1.0012e-05,-3.5904e-08,6.9256e-07,-1.5921e-06,6.0076e-06,4.3633e-06,4.2406e-06,-1.9585e-06,6.431e-06,5.7973e-06,2.1112e-06
1.1149e-05,5.8981e-06,1.402e-05,-6.7079e-06,2.5708e-05,2.569e-05,1.7332e-06,3.5909e-05,-3.4633e-06,1.088e-05,2.8803e-05,1.7462e-05,2.337e-05,2.0528e-05,1.2196e-06,-4.0171e-06,-3.2601e-06,1.0093e-05,9.8575e-06,2.5327e-06,-6.8999e-06,1.0097e-05,1.2376e-05,5.2383e-06
5.9799e-06,5.0815e-06,1.0376e-05,-3.4865e-06,1.6468e-05,1.8214e-05,2.8593e-06,2.3336e-05,-2.7553e-06,7.8791e-06,1.7462e-05,2.1574e-05,1.622e-05,1.6607e-05,1.5642e-06,-3.0537e-06,-1.3979e-06,5.7889e-06,8.8482e-06,3.9101e-06,-3.7969e-06,7.2411e-06,1.0548e-05,4.9675e-06
8.0893e-06,5.5291e-06,1.3372e-05,-6.0016e-06,2.3255e-05,1.9702e-05,2.8078e-06,3.1639e-05,-3.7949e-06,1.0056e-05,2.337e-05,1.622e-05,2.6847e-05,1.7301e-05,1.6827e-06,-4.1694e-06,-3.3582e-06,8.6391e-06,8.0765e-06,2.6426e-06,-4.5095e-06,8.5741e-06,1.294e-05,7.971e-06
