,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,5.2129044356436284e-11,5.423505774843631e-07,2.148185788884382e-06,4.817557763244416e-06,8.550466500564462e-06,1.334691200084452e-05,1.9206894264084593e-05,2.613041329028468e-05,3.4117469079444774e-05,4.316806163156488e-05,5.328219094664501e-05,6.445985702468513e-05,7.670105986568531e-05,9.000579946964546e-05,0.00010437407583656564,0.00011980588896644583,0.00013630123885928608,0.0001538601255150863,0.00017248254893384652,0.00019216850911556678,0.000212918006060247,0.0002347310397678873,0.00025760761023848754,0.00028154771747204786,0.00030655136146856825,0.0003326185422280485,0.0003597492597504889,0.0003879435140358892,0.00041720130508424955,0.0004475226328955699,0.0004789074974698503,0.0005113558988070906,0.000544867836907291,0.0005794433117704513,0.000615082323396572,0.0006517848717856524,0.0006895509569376928,0.000728380578852693,0.0007682737375306538,0.0008092304329715743,0.0008512506651754548,0.0008943344341422955,0.0009384817398720959,0.0009836925823648564,0.0010299669616205768,0.0010773048776392578,0.0011257063304208983,0.0011751713199654988,0.0012256998462730597,0.00127729190934358,0.0013299475091770607,0.001383666645773501,0.001438449319132902,0.0014942955292552625,0.0015512052761405834,0.0016091785597888639,0.001668215380200105,0.0017283157373743055,0.0017894796313114663,0.0018517070620115872,0.0019149980294746677,0.0019793525337007084,0.0020447705746897095,0.0021112521524416705,0.0021787972669565915,0.002247405918234473,0.002317078106275313,0.0023878138310791143,0.0024596130926458756,0.0025324758909755956,0.0026064022260682772,0.002681392097923917,0.0027574455065425187,0.00283456245192408,0.0029127429340686,0.0029919869529760816,0.003072294508646523,0.003153665601079923,0.0032361002302762846,0.003319598396235606,0.0034041600989578864,0.003489785338443128,0.0035764741146913294,0.0036642264277024898,0.0037530422774766114,0.0038429216640136913,0.003933864587313733,0.004025871047376735,0.0041189410442026946,0.0042130745777916164,0.004308271648143498,0.004404532255258339,0.00450185639913614,0.004600244079776903,0.004699695297180622,0.004800210051347304,0.004901788342276946,0.005004430169969546,0.005108135534425108,0.005212904435643629
1,1.2929059060436175e-10,1.3451393046477798e-06,5.327935948215142e-06,1.1948519221292695e-05,2.1206889123880437e-05,3.310304565597836e-05,4.763698881758649e-05,6.480871860870479e-05,8.461823502933328e-05,0.00010706553807947196,0.00013215062775912082,0.00015987350406827987,0.00019023416700694919,0.0002232326165751286,0.0002588688527728182,0.000297142875600018,0.00033805468505672815,0.0003816042811429484,0.0004277916638586787,0.00047661683320391934,0.00052807978917867,0.000582180531782931,0.000638919061016702,0.0006982953768799833,0.0007603094793727751,0.0008249613684950766,0.0008922510442468888,0.0009621785066282107,0.001034743755639043,0.0011099467912793852,0.001187787613549238,0.0012682662224486009,0.0013513826179774736,0.0014371368001358563,0.0015255287689237506,0.001616558524341154,0.0017102260663880676,0.0018065313950644912,0.001905474510370426,0.0020070554123058698,0.0021112741008708245,0.0022181305760652897,0.0023276248378892644,0.002439756886342749,0.0025545267214257443,0.0026719343431382504,0.0027919797514802656,0.0029146629464517912,0.003039983928052828,0.0031679426962833743,0.00329853925114343,0.003431773592632996,0.003567645720752074,0.003706155635500661,0.003847303336878758,0.003991088824886364,0.004137512099523483,0.0042865731607901105,0.004438272008686248,0.004592608643211897,0.004749583064367055,0.004909195272151723,0.005071445266565901,0.005236333047609592,0.005403858615282791,0.005574021969585502,0.005746823110517718,0.00592226203807945,0.0061003387522706905,0.006281053253091438,0.0064644055405417,0.006650395614621468,0.00683902347533075,0.007030289122669542,0.007224192556637842,0.007420733777235653,0.007619912784462975,0.007821729578319805,0.008026184158806147,0.008233276525922002,0.008443006679667362,0.008655374620042235,0.008870380347046618,0.009088023860680508,0.009308305160943914,0.009531224247836822,0.009756781121359248,0.009984975781511184,0.010215808228292624,0.01044927846170358,0.010685386481744044,0.010924132288414018,0.011165515881713502,0.011409537261642498,0.011656196428201001,0.011905493381389017,0.012157428121206544,0.012412000647653574,0.01266921096073012,0.012929059060436175
2,4.508833032267732e-11,4.6909898867713483e-07,1.8580450042672093e-06,4.166883135100547e-06,7.395613381177148e-06,1.1544235742497009e-05,1.6612750219060136e-05,2.2601156810866527e-05,2.9509455517916174e-05,3.733764634020908e-05,4.608572927774526e-05,5.5753704330524696e-05,6.634157149854741e-05,7.784933078181338e-05,9.02769821803226e-05,0.00010362452569407509,0.00011789196132307087,0.00013307928906730992,0.00014918650892679217,0.00016621362090151772,0.0001841606249914865,0.00020302752119669859,0.00022281430951715388,0.0002435209899528525,0.00026514756250379444,0.0002876940271699795,0.0003111603839514079,0.0003355466328480795,0.0003608527738599944,0.0003870788069871525,0.000414224732229554,0.00044229054958719864,0.00047127625906008655,0.0005011818606482177,0.0005320073543515924,0.0005637527401702101,0.000596418018104071,0.0006300031881531751,0.000664508250317523,0.0006999332045971136,0.0007362780509919476,0.0007735427895020251,0.0008117274201273456,0.0008508319428679093,0.0008908563577237164,0.000931800664694767,0.0009736648637810606,0.0010164489549825974,0.0010601529382993778,0.001104776813731401,0.0011503205812786678,0.0011967842409411774,0.0012441677927189309,0.0012924712366119272,0.001341694572620167,0.00139183780074365,0.0014429009209823765,0.001494883933336346,0.0015477868378055586,0.0016016096343900148,0.0016563523230897139,0.0017120149039046564,0.0017685973768348422,0.0018260997418802717,0.001884521999040944,0.0019438641483168603,0.0020041261897080186,0.002065308123214421,0.002127409948836067,0.002190431666572955,0.0022543732764250873,0.0023192347783924615,0.002385016172475081,0.002451717458672943,0.002519338636986047,0.0025878797074143953,0.0026573406699579873,0.0027277215246168216,0.0027990222713908997,0.002871242910280222,0.0029443834412847857,0.003018443864404594,0.003093424179639645,0.003169324386989939,0.0032461444864554773,0.003323884478036257,0.0034025443617322817,0.0034821241375435495,0.0035626238054700596,0.003644043365511814,0.0037263828176688114,0.0038096421619410515,0.003893821398328535,0.003978920526831263,0.004064939547449232,0.004151878460182446,0.004239737265030904,0.004328515961994603,0.004418214551073546,0.004508833032267732
3,5.476910121205123e-11,5.698177290101811e-07,2.256979891847419e-06,5.061541257612927e-06,8.983501826306704e-06,1.4022861597928747e-05,2.0179620572479066e-05,2.745377874995765e-05,3.58453361303645e-05,4.535429271369962e-05,5.598064849996301e-05,6.772440348915468e-05,8.058555768127462e-05,9.456411107632282e-05,0.00010966006367429929,0.00012587341547520402,0.00014320416647903706,0.00016165231668579836,0.00018121786609548787,0.00020190081470810572,0.00022370116252365177,0.0002466189095421261,0.0002706540557635288,0.00029580660118785966,0.00032207654581511893,0.00034946388964530626,0.00037796863267842203,0.000407590774914466,0.0004383303163534382,0.00047018725699533864,0.0005031615968401675,0.0005372533358879245,0.0005724624741386097,0.0006087890115922232,0.0006462329482487654,0.0006847942841082354,0.0007244730191706337,0.0007652691534359602,0.0008071826869042154,0.0008502136195753984,0.00089436195144951,0.0009396276825265499,0.0009860108128065177,0.001033511342289414,0.0010821292709752384,0.0011318645988639916,0.0011827173259556724,0.0012346874522502816,0.0012877749777478198,0.0013419799024482855,0.0013973022263516796,0.0014537419494580015,0.0015112990717672527,0.0015699735932794316,0.0016297655139945388,0.001690674833912574,0.0017527015530335384,0.0018158456713574303,0.0018801071888842503,0.0019454861056139993,0.002011982421546676,0.002079596136682281,0.0021483272510208146,0.002218175764562276,0.0022891416773066662,0.0023612249892539855,0.0024344257004042308,0.002508743810757406,0.0025841793203135095,0.00266073222907254,0.0027384025370345002,0.002817190244199387,0.002897095350567204,0.0029781178561379485,0.0030602577609116204,0.0031435150648882215,0.0032278897680677507,0.003313381870450208,0.003399991372035594,0.0034877182728239083,0.0035765625728151496,0.0036665242720093213,0.00375760337040642,0.0038497998680064463,0.003943113764809402,0.004037545060815284,0.004133093756024097,0.004229759850435838,0.004327543344050506,0.004426444236868102,0.004526462528888628,0.004627598220112081,0.0047298513105384615,0.004833221800167773,0.00493770968900001,0.005043314977035176,0.005150037664273272,0.005257877750714294,0.005366835236358245,0.005476910121205124
4,3.6348357465568666e-11,3.7816831107177637e-07,1.4978794627986188e-06,3.3591698035379936e-06,5.9620393332899005e-06,9.306488052054337e-06,1.339251595983131e-05,1.8220123056620813e-05,2.3789309342422844e-05,3.0100074817237407e-05,3.715241948106451e-05,4.494634333390413e-05,5.348184637575631e-05,6.2758928606621e-05,7.277759002649822e-05,8.353783063538798e-05,9.50396504332903e-05,0.00010728304942020513,0.00012026802759613247,0.00013399458496107236,0.00014846272151502476,0.00016367243725798973,0.0001796237321899672,0.0001963166063109572,0.00021375105962095981,0.00023192709211997483,0.0002508447038080025,0.0002705038946850426,0.0002909046647510953,0.00031204701400616046,0.0003339309424502382,0.00035655645008332847,0.0003799235369054312,0.00040403220291654644,0.00042888244811667447,0.00045447427250581486,0.0004808076760839677,0.000507882658851133,0.0005356992208073113,0.0005642573619525017,0.0005935570822867048,0.0006235983818099204,0.0006543812605221486,0.000685905718423389,0.0007181717555136422,0.0007511793717929081,0.0007849285672611863,0.000819419341918477,0.0008546516957647805,0.0008906256288000962,0.0009273411410244246,0.0009647982324377653,0.001002996903040119,0.0010419371528314848,0.0010816189818118633,0.0011220423899812543,0.001163207377339658,0.001205113943887074,0.0012477620896235028,0.001291151814548944,0.0013352831186633975,0.0013801560019668637,0.0014257704644593425,0.001472126506140834,0.0015192241270113379,0.0015670633270708546,0.0016156441063193828,0.0016649664647569247,0.001715030402383479,0.001765835919199045,0.0018173830152036243,0.0018696716903972151,0.0019227019447798197,0.0019764737783514365,0.002030987191112065,0.002086242183061707,0.0021422387542003618,0.0021989769045280276,0.0022564566340447074,0.0023146779427503997,0.0023736408306451033,0.0024333452977288207,0.0024937913440015503,0.0025549789694632916,0.0026169081741140464,0.002679578957953813,0.0027429913209825927,0.002807145263200385,0.002872040784607189,0.0029376778852030065,0.003004056564987836,0.003071176823961678,0.003139038662124533,0.003207642079476401,0.00327698707601728,0.0033470736517471726,0.003417901806666078,0.0034894715407739947,0.0035617828540709245,0.0036348357465568666
5,7.071301134400853e-11,7.356981700230646e-07,2.9140124844752464e-06,6.5350136563678915e-06,1.1598701685700998e-05,1.8105076572474564e-05,2.60541383166886e-05,3.544588691834309e-05,4.628032237743804e-05,5.8557444693973446e-05,7.227725386794933e-05,8.743974989936567e-05,0.00010404493278822249,0.00012209280253451974,0.00014158335913825747,0.00016251660259943566,0.00018489253291805436,0.00020871115009411348,0.00023397245412761303,0.0002606764450185531,0.00028882312276693356,0.0003184124873727545,0.0003494445388360159,0.0003819192771567178,0.00041583670233486024,0.000451196814370443,0.0004879996132634663,0.00052624509901393,0.0005659332716218342,0.0006070641310871788,0.000649637677409964,0.0006936539105901894,0.0007391128306278553,0.0007860144375229618,0.0008343587312755091,0.0008841457118854964,0.0009353753793529242,0.0009880477336777923,0.0010421627748601016,0.0010977205028998506,0.0011547209177970403,0.0012131640195516707,0.0012730498081637413,0.0013343782836332523,0.0013971494459602035,0.0014613632951445963,0.0015270198311864286,0.0015941190540857014,0.001662660963842415,0.0017326455604565688,0.0018040728439281631,0.0018769428142571976,0.0019512554714436732,0.002027010815487589,0.002104208846388945,0.0021828495641477417,0.0022629329687639792,0.002344459060237657,0.0024274278385687745,0.002511839303757333,0.0025976934558033316,0.0026849902947067715,0.0027737298204676512,0.002863912033085972,0.0029555369325617326,0.0030486045188949356,0.0031431147920855753,0.0032390677521336587,0.003336463399039182,0.0034353017328021436,0.003535582753422548,0.003637306460900391,0.0037404728552356764,0.003845081936428402,0.0039511337044785665,0.0040586281593861726,0.004167565301151219,0.004277945129773705,0.004389767645253633,0.004503032847591001,0.004617740736785809,0.004733891312838058,0.004851484575747747,0.004970520525514876,0.0050909991621394465,0.0052129204856214565,0.005336284495960908,0.0054610911931578,0.00558734057721213,0.005715032648123904,0.005844167405893118,0.00597474485051977,0.006106764982003864,0.006240227800345399,0.006375133305544373,0.006511481497600787,0.0066492723765146445,0.00678850594228594,0.006929182194914676,0.007071301134400852
6,7.922236549331368e-11,8.242294905924354e-07,3.264674459613962e-06,7.3214141294300765e-06,1.2994448500040774e-05,2.0283777571446056e-05,2.918940134364593e-05,3.971131981664039e-05,5.1849532990429425e-05,6.560404086501304e-05,8.097484344039126e-05,9.796194071656405e-05,0.00011656533269353146,0.00013678501937129341,0.00015862100074984995,0.00018207327682920113,0.0002071418476093469,0.00023382671309028722,0.0002621278732720221,0.0002920453281545516,0.00032357907773787565,0.0003567291220219943,0.0003914954610069075,0.0004278780946926154,0.0004658770230791179,0.0005054922461664148,0.0005467237639545065,0.0005895715764433926,0.0006340356836330734,0.0006801160855235486,0.0007278127821148185,0.000777125773406883,0.0008280550593997419,0.0008806006400933955,0.0009347625154878441,0.0009905406855830869,0.0010479351503791241,0.001106945909875956,0.001167572964073583,0.0012298163129720041,0.0012936759565712198,0.0013591518948712304,0.0014262441278720353,0.0014949526555736346,0.0015652774779760284,0.0016372185950792176,0.0017107760068832008,0.0017859497133879787,0.0018627397145935516,0.0019411460104999184,0.0020211686011070797,0.002102807486415036,0.002186062666423787,0.002270934141133332,0.0023574219105436723,0.0024455259746548066,0.002535246333466736,0.0026265829869794597,0.0027195359351929777,0.002814105178107291,0.0029102907157223983,0.0030080925480383005,0.0031075106750549967,0.0032085450967724886,0.0033111958131907746,0.0034154628243098562,0.0035213461301297298,0.0036288457306504003,0.003737961625871865,0.003848693815794122,0.003961042300417177,0.004075007079741023,0.004190588153765666,0.004307785522491105,0.004426599185917335,0.004547029144044362,0.004669075396872183,0.004792737944400797,0.004918016786630208,0.005044911923560413,0.005173423355191412,0.005303551081523206,0.005435295102555795,0.005568655418289177,0.0057036320287233554,0.0058402249338583255,0.0059784341336940935,0.006118259628230656,0.00625970141746801,0.0064027595014061614,0.006547433880045106,0.006693724553384846,0.00684163152142538,0.00699115478416671,0.007142294341608832,0.007295050193751751,0.007449422340595464,0.00760541078213997,0.007763015518385272,0.007922236549331368
7,6.89180332705418e-11,7.170232181467168e-07,2.8400432330457562e-06,6.369128962730391e-06,1.130428040720062e-05,1.764549756645644e-05,2.5392780440497855e-05,3.454612902932487e-05,4.510554333293746e-05,5.707102335133566e-05,7.044256908451945e-05,8.522018053248883e-05,0.00010140385769524384,0.00011899360057278439,0.00013798940916511055,0.0001583912834722223,0.00018019922349411975,0.0002034132292308027,0.0002280333006822712,0.00025405943784852534,0.00028149164072956503,0.0003103299093253904,0.00034057424363600125,0.00037222464366139783,0.00040528110940158004,0.00043974364085654766,0.00047561223802630097,0.0005128869009108399,0.0005515676295101644,0.0005916544238242743,0.0006331472838531701,0.0006760462095968513,0.0007203512010553179,0.0007660622582285703,0.0008131793811166086,0.0008617025697194322,0.0009116318240370413,0.000962967144069436,0.0010157085298166167,0.0010698559812785827,0.0011254094984553343,0.0011823690813468717,0.0012407347299531943,0.0013005064442743026,0.0013616842243101962,0.0014242680700608764,0.0014882579815263413,0.001553653958706592,0.0016204560016016287,0.0016886641102114505,0.001758278284536058,0.0018292985245754508,0.0019017248303296297,0.001975557201798594,0.002050795638982344,0.002127440141880879,0.002205490710494201,0.0022849473448223077,0.0023658100448651995,0.0024480788106228776,0.002531753642095341,0.00261683453928259,0.002703321502184625,0.0027912145308014455,0.0028805136251330516,0.002971218785179444,0.0030633300109406195,0.0031568473024165826,0.003251770659607332,0.0033481000825128643,0.003445835571133185,0.0035449771254682885,0.00364552474551818,0.0037474784312828565,0.0038508381827623175,0.003955603999956565,0.0040617758828655984,0.004169353831489416,0.004278337845828021,0.004388727925881412,0.004500524071649585,0.004613726283132547,0.004728334560330294,0.004844348903242826,0.004961769311870145,0.005080595786212246,0.005200828326269136,0.005322466932040811,0.00544551160352727,0.005569962340728516,0.005695819143644547,0.005823082012275364,0.005951750946620967,0.0060818259466813565,0.006213307012456528,0.006346194143946487,0.006480487341151234,0.006616186604070763,0.00675329193270508,0.006891803327054181
8,5.587864719137895e-11,5.813614453791065e-07,2.302703172109534e-06,5.164081058838476e-06,9.165495105565932e-06,1.4306945312291898e-05,2.0588431679016382e-05,2.800995420573938e-05,3.657151289246088e-05,4.6273107739180894e-05,5.711473874589944e-05,6.909640591261647e-05,8.221810923933206e-05,9.647984872604613e-05,0.0001118816243727587,0.0001284234361794698,0.00014610528414617946,0.0001649271682728876,0.0001848890885595942,0.0002059910450062994,0.00022823303761300304,0.00025161506637970524,0.0002761371313064059,0.00030179923239310514,0.00032860136963980296,0.00035654354304649906,0.0003856257526131939,0.0004158479983398871,0.0004472102802265789,0.0004797125982732691,0.000513354952479958,0.0005481373428466453,0.0005840597693733309,0.0006211222320600152,0.0006593247309066983,0.0006986672659133796,0.0007391498370800594,0.0007807724444067376,0.0008235350878934148,0.0008674377675400902,0.000912480483346764,0.0009586632353134366,0.0010059860234401077,0.001054448847726777,0.0011040517081734448,0.0011547946047801116,0.0012066775375467766,0.00125970050647344,0.0013138635115601022,0.0013691665528067626,0.0014256096302134216,0.001483192743780079,0.0015419158935067354,0.0016017790793933899,0.0016627823014400429,0.0017249255596466944,0.001788208854013345,0.0018526321845399934,0.0019181955512266404,0.0019848989540732867,0.0020527423930799303,0.0021217258682465732,0.002191849379573214,0.0022631129270598545,0.0023355165107064924,0.00240906013051313,0.0024837437864797646,0.002559567478606399,0.0026365312068930315,0.0027146349713396615,0.0027938787719462917,0.0028742626087129184,0.0029557864816395453,0.003038450390726171,0.003122254335972793,0.0032071983173794154,0.0032932823349460364,0.0033805063886726545,0.0034688704785592723,0.003558374604605889,0.0036490187668125024,0.003740802965179116,0.0038337271997057275,0.003927791470392337,0.0040229957772389465,0.004119340120245552,0.004216824499412158,0.0043154489147387625,0.004415213366225365,0.004516117853871966,0.004618162377678566,0.004721346937645163,0.00482567153377176,0.004931136166058356,0.005037740834504948,0.005145485539111541,0.005254370279878133,0.005364395056804721,0.005475559869891309,0.005587864719137895
9,1.122150187496665e-10,1.16748505507153e-06,4.624268707655005e-06,1.0370463172769179e-05,1.8406068450414044e-05,2.8731084540589606e-05,4.134551144329587e-05,5.6249349158532825e-05,7.344259768630047e-05,9.29252570265988e-05,0.00011469732717942785,0.00013875880814478758,0.00016510969992267806,0.00019375000251309918,0.00022467971591605095,0.0002578988401315335,0.0002934073751595468,0.00033120532100009076,0.00037129267765316525,0.00041366944511877065,0.00045833562339690656,0.0005052912124875733,0.0005545362123907707,0.0006060706231064988,0.0006598944446347577,0.000716007676975547,0.0007744103201288673,0.0008351023740947181,0.0008980838388730998,0.0009633547144640117,0.0010309150008674548,0.0011007646980834285,0.0011729038061119325,0.0012473323249529674,0.0013240502546065336,0.00140305759507263,0.0014843543463512567,0.0015679405084424143,0.0016538160813461035,0.0017419810650623226,0.0018324354595910723,0.0019251792649323534,0.002020212481086165,0.002117535108052506,0.0022171471458313787,0.002319048594422783,0.002423239453826717,0.002529719724043181,0.002638489405072177,0.002749548496913703,0.00286289699956776,0.002978534913034347,0.0030964622373134657,0.0032166789724051145,0.003339185118309294,0.003463980675026004,0.003591065642555246,0.0037204400208970174,0.0038521038100513194,0.003986057010018153,0.004122299620797517,0.004260831642389411,0.004401653074793836,0.004544763918010793,0.004690164172040279,0.004837853836882298,0.004987832912536844,0.005140101399003925,0.005294659296283534,0.005451506604375673,0.0056106433232803446,0.005772069452997544,0.005935784993527278,0.006101789944869541,0.0062700843070243335,0.006440668079991658,0.006613541263771514,0.006788703858363897,0.006966155863768815,0.007145897279986263,0.00732792810701624,0.00751224834485875,0.007698857993513789,0.007887757052981358,0.008078945523261459,0.008272423404354088,0.008468190696259252,0.008666247398976944,0.008866593512507166,0.009069229036849922,0.009274153972005207,0.009481368317973022,0.009690872074753368,0.009902665242346247,0.010116747820751651,0.01033311980996959,0.01055178121000006,0.010772732020843058,0.010995972242498589,0.01122150187496665
