3.8182e-05,2.3222e-18,-1.7016e-18,3.5878e-19,4.7695e-20,-2.6496e-18,4.5858e-20,-2.4402e-18,-7.7612e-18,7.9302e-18,5.0708e-18,-2.5818e-18,-1.2707e-18,-7.3264e-19,7.2411e-19,4.4673e-18,-9.1387e-18,-6.3552e-18,-6.8035e-18,-5.4767e-19,-3.5482e-18,1.0552e-17,2.4875e-18,-5.6696e-18
2.3218e-18,3.8182e-05,-4.0104e-18,5.9986e-19,-6.5438e-18,-1.3586e-17,2.4393e-18,-1.8359e-18,-8.8011e-18,3.0855e-18,9.275e-19,1.1782e-18,3.1965e-18,-7.7623e-18,5.633e-18,-8.6878e-20,-7.8041e-18,-6.0281e-18,6.0662e-18,1.4531e-17,8.1889e-18,2.8346e-17,-2.48e-18,7.3837e-18
-1.7026e-18,-4.0102e-18,3.8182e-05,2.1658e-18,-3.6094e-18,4.2554e-18,8.2016e-19,1.3135e-18,2.6546e-18,-1.4061e-19,-1.4651e-20,2.8629e-18,-1.5119e-18,-2.2856e-18,6.7145e-19,1.7501e-18,3.8439e-18,3.7998e-18,-2.6927e-20,1.607e-18,6.3448e-18,3.7191e-18,-7.8505e-21,2.2076e-18
3.5883e-19,6.0001e-19,2.1656e-18,3.8182e-05,2.7365e-18,2.8046e-18,7.0439e-19,-3.8953e-19,2.1404e-18,-5.7231e-19,-1.8506e-18,2.8844e-18,3.2018e-19,1.7973e-18,-1.0269e-19,5.6821e-19,7.8569e-19,8.2173e-19,-6.8507e-19,-4.7918e-18,-2.7494e-18,-1.0026e-17,7.8334e-19,-1.1182e-18
4.765e-20,-6.5464e-18,-3.6092e-18,2.7371e-18,3.8182e-05,-2.0098e-18,-6.231e-19,1.2342e-18,1.1874e-18,2.4845e-18,1.7883e-18,1.1091e-18,-2.2743e-18,-5.9314e-18,-1.4094e-18,7.6858e-19,1.1023e-19,-1.8765e-18,-2.1109e-18,7.3875e-18,4.8639e-18,7.8347e-18,-1.5895e-18,1.2017e-18
-2.6497e-18,-1.3586e-17,4.2543e-18,2.8042e-18,-2.0107e-18,3.8182e-05,-1.6668e-18,6.3072e-18,2.4123e-18,-2.5564e-18,-1.684e-18,3.5668e-18,2.9952e-19,-2.8311e-18,-2.6002e-18,-1.7114e-18,3.879e-18,1.9329e-18,3.7268e-19,7.5435e-18,2.3007e-18,-2.5917e-18,-1.0143e-18,3.2666e-18
4.5544e-20,2.4389e-18,8.2047e-19,7.0437e-19,-6.237e-19,-1.6662e-18,3.8182e-05,1.7892e-18,4.8881e-19,2.3808e-18,1.3049e-18,-1.7498e-18,-1.4307e-18,9.0827e-19,-9.4822e-19,1.0076e-18,2.5951e-18,-9.0075e-19,-2.8175e-18,4.2727e-18,-1.591e-18,1.4434e-18,-5.3177e-18,-9.4846e-19
-2.4402e-18,-1.8355e-18,1.3122e-18,-3.8975e-19,1.2344e-18,6.3083e-18,1.7891e-18,3.8182e-05,2.5615e-18,-6.3764e-18,-2.4824e-18,6.6582e-18,7.2663e-19,9.3004e-19,1.363e-18,-2.5573e-18,1.4993e-18,3.3097e-18,4.3846e-18,-7.3172e-18,-2.2463e-18,-1.263e-17,2.6514e-18,1.7967e-18
-7.7612e-18,-8.8016e-18,2.6548e-18,2.1395e-18,1.1873e-18,2.4119e-18,4.883e-19,2.5611e-18,3.8182e-05,-2.4596e-18,1.8663e-18,1.2251e-17,-9.9481e-19,1.5992e-18,-1.0599e-18,-1.6587e-18,-1.1839e-18,-1.1827e-18,-6.0035e-19,-3.6176e-18,-5.1782e-18,-1.2266e-17,8.9964e-19,3.328e-19
7.9305e-18,3.0852e-18,-1.4072e-19,-5.7149e-19,2.4845e-18,-2.5559e-18,2.3801e-18,-6.3765e-18,-2.4621e-18,3.8182e-05,-2.9043e-18,-4.1902e-18,4.1452e-18,-7.0394e-19,5.1389e-18,-1.0804e-18,-3.7079e-18,-1.82e-18,5.3407e-18,-1.4761e-18,-3.0025e-19,3.2676e-18,-1.8962e-18,1.1435e-18
5.0703e-18,9.2691e-19,-1.4105e-20,-1.8504e-18,1.7874e-18,-1.6823e-18,1.3055e-18,-2.4817e-18,1.8657e-18,-2.9043e-18,3.8182e-05,-2.1933e-18,1.8616e-18,-9.9416e-19,5.666e-19,-3.8274e-18,8.8764e-19,5.5698e-19,5.857e-18,8.7571e-19,2.3049e-18,-5.2236e-19,-8.8412e-19,3.3852e-18
