2.6e-05,3.0577e-06,-2.4339e-06,-1.6726e-07,3.2848e-06,1.4567e-06,4.0608e-07,-4.8978e-07,-3.3997e-06,2.5065e-06,2.6181e-06,7.8479e-07,1.5252e-06,-1.4367e-06,4.2627e-07,-1.0792e-06,1.4412e-05,7.2605e-06,3.3987e-07,-1.6311e-06,-3.883e-06,1.1359e-06,-8.4452e-06,2.0678e-06
3.0577e-06,6.8015e-06,-1.0857e-06,-1.7116e-07,-4.3e-07,7.3429e-07,-2.5004e-06,8.0458e-07,1.3031e-06,7.5649e-07,-1.2825e-07,1.8299e-07,3.5262e-07,-1.5691e-06,-9.46e-07,3.6011e-07,-1.6134e-06,1.5868e-06,-1.7264e-07,-1.5252e-07,-4.0087e-07,1.6143e-06,1.0852e-06,3.3583e-06
-2.4339e-06,-1.0857e-06,5.3018e-05,9.4555e-07,6.1342e-07,-2.697e-06,1.6521e-05,1.9883e-06,1.4111e-07,-6.3798e-07,1.7245e-06,1.3412e-06,3.9253e-06,-1.0045e-06,3.3074e-06,5.8137e-06,-1.008e-07,-4.3717e-06,1.2157e-06,-5.4989e-06,1.3408e-05,-7.3938e-08,1.051e-05,1.8208e-07
-1.6726e-07,-1.7116e-07,9.4555e-07,4.2635e-06,2.5759e-07,-9.6214e-09,1.2778e-06,1.4137e-07,-9.1738e-08,3.7854e-07,2.9526e-07,4.8383e-07,-2.5405e-08,3.1097e-07,2.0946e-07,5.221e-07,1.8055e-06,-1.9099e-07,6.46e-07,3.4959e-07,5.64e-07,-2.7419e-07,-6.5975e-07,4.0068e-07
3.2848e-06,-4.3e-07,6.1342e-07,2.5759e-07,1.0747e-05,7.2649e-07,1.8084e-06,-2.8211e-07,-4.9185e-07,2.8446e-08,1.9969e-06,4.1816e-07,1.2958e-06,1.4507e-06,-3.0327e-07,1.0497e-06,7.3894e-07,5.0115e-06,-7.2456e-07,-2.5792e-06,1.4198e-06,9.9188e-07,-3.6651e-06,3.7566e-06
1.4567e-06,7.3429e-07,-2.697e-06,-9.6214e-09,7.2649e-07,1.3344e-05,-2.1674e-06,-2.054e-06,-3.6333e-06,3.0899e-07,-3.3989e-07,5.0644e-08,5.009e-07,1.6888e-07,-2.2004e-06,-8.0977e-07,-3.7145e-06,-1.4431e-06,1.9888e-07,-4.5243e-06,8.4318e-07,7.0721e-07,2.7221e-06,-9.6138e-07
4.0608e-07,-2.5004e-06,1.6521e-05,1.2778e-06,1.8084e-06,-2.1674e-06,3.6153e-05,2.6304e-06,8.3054e-09,1.426e-06,-5.9822e-07,-3.149e-06,-3.3438e-07,-3.1442e-07,1.8767e-06,2.8341e-06,1.1268e-05,2.6549e-06,8.4069e-07,-5.2486e-06,1.3187e-05,1.0328e-06,1.577e-06,-6.4279e-07
-4.8978e-07,8.0458e-07,1.9883e-06,1.4137e-07,-2.8211e-07,-2.054e-06,2.6304e-06,8.3105e-06,1.2837e-06,2.2295e-07,1.0986e-06,3.9378e-09,-2.2567e-07,-2.949e-06,1.1899e-06,-1.5892e-06,8.8757e-07,1.6235e-06,6.5154e-07,6.3179e-07,4.5243e-07,6.6184e-07,1.3665e-06,1.214e-06
-3.3997e-06,1.3031e-06,1.4111e-07,-9.1738e-08,-4.9185e-07,-3.6333e-06,8.3054e-09,1.2837e-06,1.9958e-05,7.6308e-07,1.5914e-06,-1.0148e-06,-6.7941e-07,2.0751e-08,-6.7387e-07,1.9776e-06,-3.3166e-06,-2.7011e-06,2.9676e-07,1.4922e-06,1.9991e-06,1.0753e-06,8.597e-06,4.8337e-06
2.5065e-06,7.5649e-07,-6.3798e-07,3.7854e-07,2.8446e-08,3.0899e-07,1.426e-06,2.2295e-07,7.6308e-07,6.0771e-06,9.5357e-07,3.7778e-07,4.0872e-07,8.8196e-07,-5.1274e-07,6.4063e-07,2.5279e-06,1.6039e-07,-5.5163e-07,-1.7567e-06,5.4754e-08,1.1121e-06,-6.8889e-07,4.0861e-07
