0.0402,-4.8362e-05,1.3365e-05,-2.5885e-05,-4.4141e-05,9.7519e-05,-4.0845e-05,-2.3611e-05,3.8384e-05,2.9218e-05,9.5407e-05,2.8963e-05,-9.8687e-06,-3.5259e-05,-5.4446e-06,6.8458e-05,-4.9199e-05,3.8545e-05,5.2821e-05,3.69e-06,-6.0134e-05,1.2064e-07,1.2707e-05,-1.6035e-05,8.7989e-05,0.00014526,8.2134e-06,-4.1408e-06,-3.1626e-05,-0.00014419,-3.4539e-05,-2.6421e-06,-8.9541e-05,2.6649e-05,2.0806e-05,0.00010483,-6.3554e-05,-6.0427e-06,6.0233e-05,1.3111e-05,2.4002e-06,-1.983e-05,-2.3688e-05,5.5854e-05,3.3341e-05,5.9021e-05,5.5238e-05,-4.0449e-05,-2.63e-05,-1.8271e-05,-3.7464e-05,4.426e-06,2.6641e-05,-9.9556e-06,-7.9736e-05,2.6605e-05,4.1093e-05,4.5067e-05,-0.00013697,-1.0701e-05,-3.6738e-05,7.3816e-05,-5.9125e-05,-9.6919e-05,1.9099e-05,-5.582e-05,4.1358e-05,-4.2151e-05,6.7484e-05,2.6703e-05,-9.1434e-06,-6.1746e-05,2.9048e-05,7.6143e-05,5.054e-05,-8.7914e-05,1.7327e-05,-1.7885e-05,-4.2119e-05,2.7984e-05,-0.00010658,-9.4849e-06,3.4084e-05,6.3064e-05,-2.6896e-06,7.1238e-05,-5.2297e-05,-3.0762e-05,1.2162e-05,9.3608e-06,-0.00012095,4.5694e-05,-1.5286e-05,4.6504e-06,-1.7385e-05,3.6462e-05,2.6412e-05,-3.122e-05,-1.5334e-05,2.6364e-05,-2.6228e-05,-8.2784e-05,-1.7452e-05,0.00010912,6.9664e-05,-8.2234e-05,-6.1948e-05,-6.2421e-05,-7.7953e-05,-1.3358e-05,7.099e-05,3.8019e-05,-5.0392e-06,6.4388e-05,2.6327e-06,1.4515e-05,9.741e-06,-1.8681e-05,-5.5595e-05,3.946e-06,-4.8038e-05,7.7718e-05,-4.5245e-05,6.4427e-05,-0.00012284,3.7827e-05,3.4412e-05,-6.2119e-05,-8.0358e-05,7.5107e-06,-2.3861e-05,-3.4831e-05,-5.0468e-05,5.0459e-05,-2.4725e-05,-5.6207e-06,2.9873e-05,-7.8599e-06,-6.4848e-06,-5.1862e-05,8.0959e-05,7.1314e-05,-2.0564e-05,-6.7244e-05,4.4001e-05,-6.0964e-05,2.8829e-05,5.1521e-06,6.8022e-05,-9.5057e-06
-4.8362e-05,0.040275,2.1382e-06,2.8104e-06,5.6504e-06,-9.6773e-05,-3.9308e-05,5.0515e-06,-7.8613e-05,-8.6248e-07,-0.0001462,5.354e-05,-1.2955e-05,-1.9785e-05,-5.2244e-05,-8.9807e-05,-6.7238e-06,-6.804e-05,-9.6979e-05,3.6654e-05,2.5556e-05,-4.0206e-05,-6.0028e-06,-3.1769e-05,-7.9672e-05,-9.0607e-05,1.9822e-05,0.00013894,4.8808e-05,0.00010801,-1.0434e-05,-9.6372e-05,-1.3743e-05,2.2359e-05,-1.9487e-05,-0.00014827,8.7045e-05,3.149e-05,4.9336e-05,1.4289e-05,9.5979e-05,1.4872e-05,6.7496e-05,-7.4761e-05,1.4917e-05,-0.00016757,6.5836e-06,1.2996e-05,0.00010549,2.1744e-05,-1.4947e-05,-2.3398e-05,-2.7993e-05,3.5686e-05,-3.7287e-05,-6.9413e-05,-6.1658e-05,1.9221e-05,4.5027e-05,1.4351e-05,8.9586e-06,-9.2522e-05,-1.1221e-05,4.9547e-05,3.3434e-05,0.00012534,-1.7125e-05,-7.9674e-07,-1.5149e-05,-8.7331e-05,-5.4663e-06,1.3587e-05,-0.00011017,-1.0585e-05,-2.645e-05,2.1681e-05,2.1166e-05,7.9331e-05,-1.7407e-05,-1.2879e-05,6.1423e-05,-3.6698e-05,-1.6506e-05,-0.00010311,0.00010042,-3.5332e-05,7.2902e-05,-7.1189e-05,1.0367e-05,1.0447e-05,3.4975e-05,9.9891e-06,-5.7757e-06,7.2904e-05,3.1868e-05,-1.9229e-05,-4.2519e-05,-1.1432e-05,-7.0407e-05,5.1201e-05,3.8585e-05,7.7612e-05,5.6296e-05,-2.6554e-06,-0.00015903,5.1349e-05,-6.6538e-05,3.941e-05,2.9884e-05,2.7238e-05,7.3123e-06,-3.0433e-06,5.6302e-05,-4.2104e-05,-5.0798e-05,-1.6157e-05,1.6346e-05,5.8689e-06,6.1372e-05,5.6879e-06,-1.7423e-05,-3.5893e-05,-6.5357e-05,-5.2101e-05,0.00020065,2.5747e-05,-5.866e-05,-2.1693e-05,8.3448e-05,8.7578e-05,6.7657e-06,-4.6734e-05,9.4432e-05,-2.4856e-05,-1.8195e-05,-4.3806e-05,-2.4091e-05,2.2118e-05,3.4258e-05,5.0247e-05,1.3439e-05,-0.00013202,-6.588e-06,3.4221e-05,1.1116e-05,7.2488e-05,-0.00015347,-6.6927e-05,-6.9778e-05,5.8126e-05
1.3365e-05,2.1382e-06,0.040145,1.9836e-06,-1.3452e-05,1.2037e-05,-2.009e-05,1.3267e-05,2.3788e-05,2.0171e-05,4.5302e-05,-1.1374e-05,3.9604e-05,8.0874e-06,-3.7253e-06,4.1089e-05,1.7069e-05,2.123e-05,3.7848e-05,-1.4907e-05,-1.0874e-05,-3.1795e-06,1.1042e-05,-1.8316e-05,8.7693e-06,4.6863e-05,1.4055e-05,-2.0098e-05,-4.086e-05,-5.8123e-05,-7.2347e-06,2.3137e-05,6.9907e-06,-2.4355e-05,-3.826e-06,2.1162e-05,-5.8496e-05,-6.5441e-06,-1.9315e-05,1.4592e-05,-2.7144e-05,-2.8014e-06,2.4584e-06,1.4615e-05,-4.1565e-05,4.4459e-05,-2.2886e-05,1.4801e-05,5.0674e-06,-1.6857e-06,1.216e-05,7.9889e-06,7.7392e-06,1.9892e-05,2.9104e-06,1.4797e-05,-1.3492e-05,-1.4277e-05,1.7807e-06,1.2106e-05,-2.6637e-05,2.9574e-05,1.2445e-05,-2.2299e-05,1.2961e-05,-2.0391e-05,1.617e-05,-1.5389e-05,-2.1682e-06,2.812e-05,-7.8063e-06,2.4203e-05,5.838e-05,2.0504e-05,-6.3577e-06,-3.1146e-05,-3.9001e-05,-1.8383e-05,-1.4172e-05,1.3245e-05,8.7961e-06,8.7537e-06,2.5791e-05,5.6563e-05,-3.1131e-06,-1.0873e-05,-4.4755e-05,4.9997e-05,-2.6193e-05,-1.543e-05,-6.4716e-07,-2.0442e-05,-6.0425e-06,-1.3369e-05,-3.9912e-05,6.9515e-06,3.6545e-05,2.6877e-05,-8.0872e-06,-1.5147e-05,3.6529e-05,-2.3237e-05,-1.1061e-05,-4.2466e-06,2.0392e-05,-3.4502e-05,9.7709e-07,-3.3576e-05,-2.4362e-05,-3.8956e-06,-1.3172e-05,-8.3012e-06,-2.4983e-05,1.3061e-05,2.6497e-05,-8.1058e-06,4.5419e-06,4.0805e-05,-1.451e-05,5.7297e-06,-5.1524e-05,-2.0855e-05,-2.9591e-05,1.858e-05,-2.0053e-05,1.5361e-05,2.2915e-05,-2.4895e-05,-2.9372e-05,5.0451e-06,-1.6366e-05,1.4192e-05,-8.5877e-06,5.975e-07,-2.312e-05,-2.4527e-05,3.0805e-05,-1.603e-07,-2.8035e-06,1.1822e-06,2.3894e-05,7.6708e-05,5.3522e-05,1.1374e-05,1.1447e-05,5.982e-06,1.2866e-05,7.9388e-06,1.06e-05,-1.6806e-05
-2.5885e-05,2.8104e-06,1.9836e-06,0.040219,3.495e-06,-2.152e-05,7.1108e-06,1.4577e-05,-1.7288e-05,-1.9761e-05,3.9472e-05,-2.9901e-05,6.8442e-05,-3.1491e-06,2.1796e-05,-1.0642e-05,2.7828e-05,3.0937e-05,2.3766e-05,-5.0726e-05,4.5967e-05,-2.1997e-05,6.834e-06,2.1029e-05,-1.426e-05,-6.4382e-05,-4.0545e-05,-3.5252e-05,-2.2213e-05,5.5688e-05,1.6923e-05,4.9411e-05,4.7441e-05,-8.7504e-06,-4.371e-06,9.4128e-06,-5.7811e-05,2.648e-06,-7.8787e-05,-1.1356e-05,-4.4306e-05,-1.2024e-05,-4.328e-07,-2.0536e-05,-4.1892e-05,3.9635e-05,-3.3474e-06,3.3701e-05,-4.9952e-05,-2.2305e-05,4.3374e-05,4.2947e-05,-1.4461e-05,7.4494e-05,7.3177e-05,7.5207e-06,3.9547e-05,1.9726e-05,2.8909e-05,-2.8294e-05,3.8948e-05,-1.1664e-06,4.2812e-05,6.5144e-05,-2.7053e-05,-8.1962e-06,-2.4181e-05,7.0936e-05,-1.9294e-05,2.4557e-05,-4.2178e-05,1.6578e-05,9.8386e-05,-6.8736e-06,-7.4206e-05,1.069e-05,-6.103e-05,-7.9706e-05,5.0734e-05,-6.3352e-05,1.2815e-05,1.2711e-05,2.1678e-05,4.1657e-05,-6.8104e-05,-2.0409e-05,-2.3973e-06,5.7877e-05,1.8733e-07,-3.645e-05,9.4461e-05,-5.8109e-05,4.0811e-05,-3.1726e-05,1.7026e-05,-4.2393e-05,-3.6717e-05,2.3622e-05,-9.1562e-07,-1.2413e-05,2.8148e-05,-2.339e-08,1.8589e-05,-4.9597e-05,4.4054e-05,2.1042e-05,3.7451e-05,7.149e-07,-1.5098e-07,-8.0201e-06,-1.2591e-05,-6.4835e-05,2.8694e-05,-9.45e-06,-4.6369e-06,-1.9437e-05,-2.2217e-05,-2.2196e-05,1.2099e-05,-5.9524e-06,2.6223e-05,-3.7529e-06,2.2807e-05,-1.373e-05,-3.169e-05,-3.1496e-05,1.2267e-05,2.9619e-05,4.748e-05,2.8763e-06,2.118e-05,3.7278e-05,-4.3812e-05,-4.4514e-05,-2.8648e-06,-4.6545e-05,3.1794e-05,-6.0362e-06,1.955e-05,-3.6562e-05,-5.0804e-05,5.2377e-05,5.4406e-05,3.0705e-05,1.538e-05,3.8786e-05,2.5671e-05,3.3594e-05,-1.4661e-05,-3.3642e-05
-4.4141e-05,5.6504e-06,-1.3452e-05,3.495e-06,0.040196,-6.9522e-05,5.7493e-05,4.2579e-06,-8.3225e-06,-2.2065e-05,-0.00010513,-4.8654e-05,-1.2145e-05,3.0428e-05,-6.0989e-06,-4.2743e-05,1.8143e-05,-3.14e-05,-3.8818e-05,-2.4833e-05,4.0398e-05,2.3384e-05,-5.6256e-05,1.0627e-05,-6.6111e-05,-0.00014422,-4.8212e-06,-2.853e-05,1.7452e-05,0.000108,5.3123e-06,4.3766e-05,8.6868e-05,-5.3732e-05,-4.2482e-07,-9.2515e-05,8.1334e-05,2.0621e-05,-7.303e-05,-4.4944e-05,-1.4586e-05,-3.4236e-05,2.2813e-05,-2.9046e-05,1.1806e-05,-2.9444e-05,-7.0007e-05,-1.2787e-05,-1.1713e-06,-1.0222e-06,1.1044e-05,2.3657e-05,-2.6106e-05,-1.9321e-05,6.6311e-05,-3.6748e-05,-4.4725e-05,-2.0465e-05,0.00014589,-3.2698e-05,4.8007e-05,-6.9613e-05,8.0038e-05,5.5162e-05,-2.1111e-05,2.9977e-05,-3.6824e-05,1.3809e-05,1.5067e-05,1.2479e-05,3.3418e-05,4.6535e-05,-2.1946e-06,-7.8357e-05,4.5049e-06,0.00010412,-3.6793e-05,2.1069e-05,3.6737e-05,-5.1606e-06,8.0333e-05,1.1192e-05,-1.9184e-05,-7.4568e-05,-1.0712e-05,-7.6511e-05,3.1988e-05,7.0057e-05,-1.6349e-05,-1.7695e-05,0.00010506,-3.8401e-05,2.6464e-05,6.6147e-06,2.1308e-05,-3.1784e-05,-4.2974e-05,-1.6382e-05,-3.5296e-05,-4.0508e-05,-1.7629e-05,7.1197e-05,1.4518e-05,-8.0101e-05,-1.4645e-05,4.7995e-05,5.7376e-05,2.8846e-05,8.1395e-05,-2.2174e-05,-1.9474e-05,-5.1828e-05,-2.8884e-05,-7.7309e-06,3.0838e-05,1.1827e-05,1.0272e-05,2.3682e-05,3.8966e-05,-2.6334e-05,7.139e-05,-3.7664e-05,8.5323e-05,-3.3299e-05,9.9983e-05,-2.154e-05,-6.0429e-05,8.0697e-05,2.6447e-05,-3.5234e-06,-3.4806e-06,3.0992e-05,4.2228e-05,-7.1666e-06,3.9071e-05,3.5379e-05,-3.1882e-05,3.4808e-05,-2.079e-05,4.6967e-05,-6.4925e-05,-3.0472e-05,-1.938e-05,5.176e-05,-4.6298e-05,2.4603e-05,3.1268e-06,1.7827e-06,-7.0318e-05,-3.1733e-05
9.7519e-05,-9.6773e-05,1.2037e-05,-2.152e-05,-6.9522e-05,0.040667,-0.00025593,-0.00011315,0.00019733,8.8287e-05,0.00019866,7.2249e-05,-5.5773e-05,8.2162e-05,0.00022872,0.00011635,-3.1711e-05,8.4964e-05,0.0001212,0.00011103,3.5194e-05,1.6907e-05,0.00010149,-1.7171e-05,0.00024105,0.00039497,2.2458e-05,-5.2412e-05,-0.00012848,-0.00045853,-5.2385e-05,9.3083e-05,-0.00029666,0.00024802,0.00010025,0.00026989,-0.00036872,-0.00011373,0.00024162,0.00019184,0.00013444,0.00012193,-2.8786e-05,0.00018001,7.744e-05,1.3758e-05,4.6875e-05,-0.0001011,0.00013787,9.6445e-05,-8.8715e-05,-9.9092e-05,8.1313e-05,0.00014642,-0.00011955,0.00020749,0.00026536,4.6147e-05,-0.00034352,0.00013284,-0.0001189,0.00022031,-0.00033724,-0.00015088,5.8431e-05,-0.00013924,-2.2885e-05,-3.1433e-05,1.9664e-05,0.00011509,-3.0299e-05,-7.0134e-05,5.1949e-05,0.0003109,0.00012137,-0.00020555,2.981e-05,-0.00013623,-5.952e-05,-4.9682e-05,-0.00019941,-7.8495e-05,-5.1443e-05,0.0002699,6.5634e-05,0.00020308,-0.0001234,-0.00034852,0.00013559,6.1468e-05,-0.00015489,0.00015642,9.1518e-06,-9.1177e-05,-2.8534e-05,-1.0171e-06,-4.1038e-05,-2.8253e-05,1.2319e-05,9.8116e-05,0.00024281,-0.00012051,-0.00011219,0.00018237,0.0001698,-0.00024522,-6.6684e-05,3.3545e-05,-0.00038903,0.00013078,0.00020571,0.00016914,3.6299e-06,5.8477e-05,6.477e-05,-0.00010273,-6.7647e-06,-0.00015764,2.1213e-05,6.6984e-05,-3.362e-07,0.00018472,-0.0003098,0.00015379,-0.00042745,4.4604e-05,0.00016587,-0.00028107,-9.8701e-05,-4.1952e-05,0.00013085,-0.00010499,-0.0002246,5.6564e-05,0.00016558,-0.00019942,9.9726e-05,-0.0001365,-3.9093e-05,-0.00038149,0.00016749,0.00016037,-0.00011114,-0.00032568,0.00031585,-0.00020021,7.7575e-05,0.00015638,0.00030382,9.1369e-05
-4.0845e-05,-3.9308e-05,-2.009e-05,7.1108e-06,5.7493e-05,-0.00025593,0.040345,6.7813e-05,-0.00010034,-9.071e-05,-7.1306e-05,-4.3331e-05,5.6408e-05,-3.7447e-05,-9.8195e-05,-1.7356e-05,3.3918e-05,-5.8108e-05,-9.9927e-06,-0.00011795,-6.9154e-05,4.5596e-05,-9.064e-05,1.6548e-05,-0.00010646,-0.00024569,-5.0023e-05,-1.652e-05,7.8275e-05,0.00026357,3.6233e-05,4.1363e-05,0.00020221,-0.00018428,-3.9295e-05,-0.00012847,0.00019901,4.4051e-05,-0.00019762,-0.00014764,-0.00012738,-0.00010403,3.976e-05,-9.3831e-05,-4.9617e-05,8.1684e-05,-1.1068e-05,7.8506e-05,-0.00012762,-6.885e-05,2.6805e-05,6.1347e-05,-6.5664e-05,-0.0001207,0.00010366,-9.588e-05,-0.00011466,-6.6509e-05,0.00021195,-8.0509e-06,0.00010285,-0.00013465,0.00023974,0.00010684,-8.4354e-05,6.448e-05,-6.2139e-06,4.0158e-05,-2.4615e-07,-1.8368e-05,2.5406e-05,2.7248e-05,1.2297e-06,-0.00019454,-4.0934e-05,0.00011623,-3.1036e-05,4.7977e-05,7.8694e-05,3.7698e-05,0.00011045,6.8042e-05,3.5216e-05,-0.00013115,-0.00011654,-0.00011706,4.9142e-05,0.00023208,-7.9008e-05,-3.2673e-05,6.7077e-05,-6.3582e-05,2.5247e-05,-1.3602e-05,2.8559e-08,1.2083e-05,4.5701e-05,4.2669e-05,5.2995e-05,-0.00012247,-0.00018912,3.9011e-05,1.3262e-05,-0.00013742,2.5714e-06,9.4417e-05,8.8909e-05,-7.5213e-06,0.00022491,-9.1595e-05,-0.00013718,-0.00012275,-1.5112e-05,-2.7902e-05,-2.2289e-05,9.4167e-05,8.5757e-06,8.626e-05,-1.0105e-07,-7.2984e-05,9.8932e-06,-0.0001106,0.00026419,-0.00011205,0.00011236,-2.6708e-05,-6.7512e-05,0.00020558,3.4749e-05,-4.6292e-05,-5.8781e-05,0.00011054,0.00011995,-4.815e-05,-6.9883e-05,0.00015001,-5.7649e-05,6.5351e-05,9.3054e-06,0.00020373,-0.00014219,-1.4526e-05,8.6805e-05,0.00019755,-0.00017189,5.3331e-05,4.3138e-05,-2.3581e-05,-0.00015994,-8.7506e-05
-2.3611e-05,5.0515e-06,1.3267e-05,1.4577e-05,4.2579e-06,-0.00011315,6.7813e-05,0.040205,-6.236e-05,-5.7319e-05,9.6271e-06,1.1482e-05,7.5722e-05,-3.231e-05,-4.9746e-05,4.6802e-06,-1.2504e-05,1.7672e-05,-2.1022e-05,-1.7921e-05,-1.7147e-05,-2.2419e-05,-2.0601e-05,8.541e-07,-5.4285e-05,-6.3444e-05,4.5493e-05,-3.3551e-06,1.2129e-05,6.254e-05,3.9505e-06,-2.3642e-05,6.5557e-05,-0.00011347,-5.9855e-05,-1.3965e-05,3.7035e-05,1.196e-05,-9.4244e-05,-3.9194e-05,-6.8162e-05,-5.4886e-05,3.4336e-06,-1.8457e-05,-5.2913e-05,5.0548e-05,-1.0985e-05,4.2348e-05,-4.0525e-05,-3.4049e-05,4.9387e-05,3.7598e-05,-2.2448e-05,-5.3564e-05,3.3974e-05,-4.6232e-05,-7.5652e-05,-9.0581e-06,9.7498e-05,-3.2104e-05,3.9233e-05,-2.6139e-05,8.1007e-05,2.469e-05,-1.41e-05,3.7906e-05,2.4662e-05,-6.364e-05,-2.5912e-05,-7.4781e-07,-1.0244e-05,1.4669e-05,4.6027e-05,-5.4052e-05,-2.1974e-05,2.0581e-05,-7.0143e-05,3.4353e-05,-7.0411e-06,2.6307e-05,6.5871e-05,2.3228e-05,3.5351e-05,-7.0665e-06,2.4934e-05,-1.9011e-05,-1.3186e-05,9.8298e-05,-6.6063e-05,-1.6053e-05,-9.6476e-06,-7.728e-05,-1.7063e-05,2.0884e-05,-1.5377e-05,6.3974e-06,5.4159e-06,4.7363e-05,1.5289e-05,6.1666e-06,-2.8962e-05,9.1591e-06,2.115e-05,-3.503e-05,-6.3716e-05,1.4606e-05,-1.21e-05,-2.1097e-05,7.6737e-05,-4.2878e-05,-6.6047e-05,-6.1448e-05,-2.1676e-05,-2.0531e-06,-1.6263e-05,4.7134e-05,1.2509e-06,7.6047e-05,-4.5659e-05,-3.5713e-05,-5.2092e-05,-6.3466e-05,4.8676e-05,1.0297e-05,8.7345e-05,1.7239e-05,8.5124e-06,5.8701e-05,-5.0655e-05,-1.8881e-05,2.2673e-06,6.2537e-05,4.192e-05,-2.7234e-05,-7.3076e-05,6.2068e-06,1.3185e-05,1.1664e-05,1.0102e-05,0.00010116,-1.9635e-05,3.7515e-05,0.00011959,4.871e-05,-4.6666e-05,8.2712e-05,1.1512e-05,-3.3015e-05,-3.2461e-05,-3.81e-05
3.8384e-05,-7.8613e-05,2.3788e-05,-1.7288e-05,-8.3225e-06,0.00019733,-0.00010034,-6.236e-05,0.040266,7.8219e-05,9.6456e-05,-1.8008e-05,-2.9188e-05,5.1934e-05,0.00010373,7.5793e-05,1.7734e-05,5.6427e-05,4.6768e-05,5.3142e-05,3.5025e-05,-3.9654e-06,5.8333e-05,1.8168e-05,0.00010359,0.0001622,-2.0136e-05,-3.5058e-05,-5.9644e-05,-0.0002003,-4.7336e-05,5.0586e-05,-0.00011274,8.1656e-05,4.3455e-05,0.00014352,-0.00017914,-2.8982e-05,9.356e-05,8.482e-05,4.7644e-05,5.9479e-05,-5.0644e-05,0.00010538,3.0497e-05,1.0493e-05,4.7246e-06,-6.276e-05,4.4109e-05,4.4467e-05,6.1935e-06,-2.0204e-05,4.6241e-05,7.1759e-05,-4.9242e-05,0.00012108,0.00012242,1.1473e-05,-0.00015059,2.1609e-05,-6.1802e-05,0.00010768,-0.00014574,-9.3059e-05,2.6432e-05,-8.5529e-05,-1.7846e-05,-2.0634e-05,1.3141e-05,8.0471e-05,1.7507e-05,3.8164e-06,5.3991e-05,0.00013668,4.1872e-05,-8.3295e-05,-5.6805e-06,-7.1369e-05,-1.8521e-05,-5.0667e-06,-6.6124e-05,-1.3986e-05,-4.2198e-05,0.00010902,5.5075e-06,7.5534e-05,-4.5316e-05,-0.00011616,2.6228e-05,1.5528e-05,-4.7484e-05,4.2265e-05,1.6738e-05,-7.1178e-05,-2.2122e-05,3.5504e-06,3.6545e-06,-1.2147e-05,-1.4809e-06,2.9729e-05,0.00012267,-2.5613e-05,-2.1792e-05,6.0103e-05,8.5079e-05,-6.2676e-05,-3.6321e-06,-5.838e-06,-0.00014193,2.2182e-05,9.985e-05,5.5364e-05,-2.0778e-05,3.7169e-05,2.9606e-05,-3.4856e-05,-3.2527e-06,-3.8411e-05,-2.7703e-05,2.26e-05,-3.9913e-06,7.7935e-05,-0.00014017,8.9012e-05,-0.00019972,-4.2171e-05,7.0146e-05,-0.00011783,-2.4168e-05,-3.9773e-05,3.2457e-05,-3.5216e-05,-0.00012866,3.8342e-05,6.7449e-05,-6.1102e-05,3.1228e-05,-8.1097e-05,-1.2959e-05,-0.0001808,4.6007e-05,5.8092e-05,-3.9693e-05,-0.00013495,0.00012544,-9.439e-05,8.1132e-05,4.8801e-05,8.128e-05,5.4791e-05
2.9218e-05,-8.6248e-07,2.0171e-05,-1.9761e-05,-2.2065e-05,8.8287e-05,-9.071e-05,-5.7319e-05,7.8219e-05,0.040229,-1.8056e-05,-7.5618e-06,-3.5895e-05,4.9078e-05,1.9529e-05,-3.8617e-05,2.7483e-05,9.8052e-06,-1.9171e-05,2.7032e-05,1.8046e-05,-9.2719e-06,5.5045e-05,1.2146e-05,1.0346e-05,5.8796e-05,8.0097e-06,6.9719e-05,-6.7195e-06,-7.8714e-05,-3.2672e-05,-1.0269e-06,-7.5105e-05,0.00011264,4.0365e-05,1.585e-05,-5.0836e-05,-6.6964e-06,0.00011292,4.6763e-05,0.00010469,7.6028e-05,1.8046e-05,-1.9811e-05,4.4012e-05,-7.643e-05,-9.9387e-07,-3.5213e-05,0.0001143,3.6425e-05,-3.6939e-05,-1.1772e-05,1.7049e-05,7.3322e-05,-5.0845e-06,6.1443e-05,7.561e-05,3.6756e-05,-7.7628e-05,-1.154e-05,-2.3939e-05,3.2206e-05,-0.00011441,-1.3534e-05,2.0618e-05,7.1897e-06,-2.929e-05,5.8712e-06,5.4156e-07,1.3415e-05,-7.538e-06,-7.5208e-06,-6.2376e-05,5.68e-05,-1.9506e-05,-2.3859e-05,3.3633e-05,-3.9173e-05,-4.9198e-06,-1.2662e-06,-5.8288e-06,-2.6704e-05,-3.5545e-05,1.8724e-05,2.2853e-05,8.0276e-06,3.4659e-05,-0.00014192,3.5714e-05,-2.9733e-05,3.0343e-05,7.4193e-05,2.6501e-05,-2.4505e-06,-2.9816e-05,2.5645e-06,-2.5709e-05,-2.7283e-05,-3.4782e-05,4.6018e-05,0.00011509,-3.0806e-06,6.8653e-06,2.1645e-05,-9.8149e-06,-2.1865e-05,-4.3257e-05,5.1105e-05,-7.8722e-05,6.0043e-05,7.8495e-05,5.2915e-05,5.4935e-05,-1.246e-05,7.7001e-06,-5.1709e-05,5.4159e-06,-7.7857e-05,7.4399e-05,1.3279e-05,2.4344e-05,5.3255e-05,-0.00011745,-3.3262e-05,-4.7949e-05,-5.4521e-06,-7.6469e-06,-8.7349e-05,3.6614e-05,-9.734e-07,2.0683e-05,-8.0155e-05,-2.0044e-05,5.973e-05,5.801e-05,-2.6113e-05,-1.0513e-05,-8.7186e-06,2.0263e-05,-0.0001219,1.6574e-05,-7.1611e-05,-8.0053e-05,-5.9292e-05,0.00010342,-4.3121e-05,-2.6532e-05,9.4484e-06,2.7584e-05,6.7496e-05
