0.039999,1.5093e-17,7.528e-18,1.0831e-17,7.4389e-18,-1.3122e-17,1.409e-17,2.2186e-17,-1.9324e-17,-2.0936e-17,-2.1167e-17,-3.9132e-17,1.217e-17,2.2304e-17,6.0084e-18,1.4089e-17,-2.9198e-17,2.8157e-17,4.9147e-17,-1.7756e-17,2.4253e-18,-1.2493e-17,-2.209e-18,-4.4076e-17,-1.7347e-17,-2.8221e-18,-6.9151e-18,-1.8396e-17,1.1265e-17,-1.3823e-17,1.1007e-17,-1.3671e-18,3.0361e-20,-3.7344e-18,1.2427e-17,-1.104e-17,-3.7201e-19,2.7053e-18,-1.216e-17,-1.175e-18,-2.4018e-17,-3.0953e-17,-2.686e-17,-1.6339e-17,2.9275e-17,-6.631e-19,1.7376e-17,2.7859e-18,-1.3926e-17,3.1225e-17
1.4753e-17,0.039999,1.5416e-17,2.1058e-17,-2.8858e-17,3.6242e-17,-6.1424e-18,-7.4733e-18,-7.612e-18,1.7629e-17,-2.6414e-17,-3.9064e-17,1.5518e-17,1.8193e-17,7.6493e-18,5.8338e-19,-5.2178e-17,-1.7123e-17,1.9884e-17,-1.1431e-17,3.9097e-18,2.3432e-17,4.5058e-18,-2.5499e-17,-3.7947e-19,-1.2257e-17,-5.0816e-17,8.6801e-18,2.2664e-18,-6.2996e-20,-1.2681e-17,-1.5574e-17,-1.6721e-18,4.9841e-18,3.2359e-17,-1.0544e-17,2.1137e-17,-4.4912e-18,-9.5601e-18,-8.8756e-18,5.2876e-18,-7.9519e-18,4.551e-17,1.5741e-17,4.7527e-17,1.4451e-17,7.6608e-18,-2.2684e-17,2.377e-17,8.6736e-19
7.3039e-18,1.5314e-17,0.039999,4.9225e-18,7.1645e-18,1.0251e-17,4.4603e-18,1.6515e-17,2.1979e-17,-3.7242e-18,-2.1762e-17,-1.6681e-17,-3.2639e-17,-8.0585e-18,-6.353e-18,-1.7405e-17,-1.0523e-17,3.187e-17,1.3782e-17,-3.6171e-17,2.6808e-18,-2.0995e-17,-2.3383e-17,1.7341e-17,-1.301e-18,2.7327e-18,-2.4559e-17,-1.884e-17,-1.4017e-17,-6.3379e-18,-2.1318e-18,2.3101e-17,-2.3053e-17,-1.5653e-17,-2.7351e-17,-1.3219e-17,2.0782e-17,5.0122e-18,-4.9246e-17,-1.4632e-17,1.6425e-17,2.3704e-17,3.5447e-17,2.5329e-17,-1.9733e-17,7.7834e-18,2.3665e-17,-1.2844e-17,2.1562e-17,-8.6736e-19
1.0564e-17,2.0625e-17,5.3057e-18,0.039999,1.8627e-17,1.9659e-17,-2.698e-17,4.0744e-18,2.8652e-17,-6.2629e-18,-1.3293e-17,-5.8558e-18,6.2431e-18,-1.3398e-17,-2.1798e-17,1.7151e-17,-1.085e-17,8.559e-18,2.5935e-17,-1.6949e-17,3.0292e-18,1.7282e-17,2.7795e-19,-9.4533e-19,-1.1926e-17,-5.41e-18,-3.1582e-17,7.0373e-18,-4.2347e-18,2.3783e-18,1.3387e-17,1.2066e-18,1.541e-17,4.2709e-18,-4.4785e-18,-1.6213e-17,-2.2377e-17,-1.9346e-17,-2.8362e-18,-1.9491e-17,2.4928e-17,7.4335e-18,5.7209e-18,-2.043e-19,4.8331e-18,-3.1737e-18,1.0752e-18,-1.847e-17,1.4178e-17,3.5996e-17
7.308e-18,-2.9008e-17,6.462e-18,1.9619e-17,0.039999,4.2306e-18,-8.6133e-18,7.6023e-18,-1.1679e-18,-1.9989e-17,1.7948e-18,8.7244e-18,-2.1525e-18,-2.9172e-17,-1.3734e-17,-2.5204e-17,-1.7149e-17,1.572e-18,-4.268e-18,-1.2482e-17,-8.5071e-19,4.4691e-17,1.7361e-17,-1.088e-18,-3.296e-17,2.6326e-17,-1.1999e-17,1.2251e-17,6.6958e-18,1.1739e-17,3.1364e-18,8.2241e-18,-7.1737e-18,5.8897e-18,3.8326e-18,4.6429e-18,-8.5705e-18,8.1363e-19,2.1418e-18,-1.243e-17,-2.2351e-18,-5.4649e-18,-2.7009e-17,-2.1617e-17,4.3118e-18,1.5592e-17,7.5402e-18,-2.5336e-17,-1.4525e-17,2.1684e-17
-1.267e-17,3.6034e-17,1.0691e-17,1.9611e-17,3.8225e-18,0.039999,-5.5228e-18,7.7506e-20,1.4635e-18,6.3306e-18,9.8268e-18,-3.1511e-17,-1.104e-17,-9.5127e-18,-1.468e-17,2.4817e-17,-1.2303e-17,-1.1636e-17,-1.4779e-17,-6.802e-18,-1.1199e-17,-9.3322e-18,-1.2111e-17,1.3148e-17,4.3368e-18,3.4743e-17,-2.0904e-17,1.0624e-17,-2.6314e-17,-2.2269e-17,1.853e-18,4.0743e-18,-1.3541e-18,1.6769e-17,2.5483e-18,-7.8789e-18,7.3207e-18,2.0495e-17,5.6757e-18,-1.9002e-17,1.2791e-17,4.352e-19,-1.7249e-17,6.0889e-18,4.4156e-17,-5.6733e-18,-1.7797e-17,-3.0462e-17,5.1592e-18,2.3636e-17
1.4128e-17,-6.1647e-18,3.6037e-18,-2.6316e-17,-8.0414e-18,-5.7367e-18,0.039999,3.9497e-17,-4.328e-18,-1.7786e-18,2.3622e-17,-7.6671e-18,-2.0737e-18,1.2324e-17,7.506e-18,4.0642e-17,2.2477e-17,-3.0954e-17,-1.8523e-17,3.735e-18,-1.923e-20,-2.5181e-17,1.1634e-17,5.1163e-17,-2.6021e-17,1.0714e-17,-7.3209e-18,-7.3963e-18,2.7244e-17,5.025e-17,-2.4423e-17,7.1204e-18,-8.3718e-18,9.4086e-18,-2.1032e-17,-3.828e-18,3.1166e-17,4.6526e-17,-1.1025e-17,-4.0165e-17,-7.8395e-18,5.3719e-17,-6.3405e-18,-1.77e-18,4.1973e-17,6.4327e-19,-1.5186e-17,-3.5484e-18,2.4007e-17,-7.0473e-18
2.2547e-17,-7.8627e-18,1.8116e-17,3.3461e-18,6.5879e-18,1.0593e-18,3.822e-17,0.039999,-1.3638e-17,-1.4559e-17,-1.5462e-17,-2.8444e-17,-5.7628e-18,7.0685e-19,1.628e-17,-1.6953e-17,-1.8027e-17,7.2552e-18,8.895e-18,-1.1485e-17,1.5353e-17,2.4685e-17,1.0889e-18,1.7699e-18,-1.5613e-17,1.0455e-17,1.3226e-17,-4.7282e-18,-2.8471e-17,-4.7152e-18,-2.3213e-17,1.317e-17,-5.755e-19,4.6207e-18,-7.6677e-20,-2.8674e-17,3.2151e-18,1.3267e-17,-2.0464e-17,8.6768e-19,-2.6392e-17,-3.0269e-17,8.2119e-18,-2.1048e-17,7.2941e-19,3.9397e-17,8.6684e-18,3.8722e-17,-1.2178e-17,-7.6978e-18
-1.7755e-17,-7.9821e-18,2.1197e-17,2.728e-17,-9.4445e-19,1.0686e-18,-2.3436e-18,-1.399e-17,0.039999,8.967e-20,-1.933e-17,2.6853e-17,-1.4918e-17,-2.5128e-17,-3.6259e-18,-1.7742e-17,2.1546e-17,-1.4479e-17,2.1578e-17,5.2123e-18,2.0975e-17,5.4211e-17,5.1856e-17,-2.3341e-17,9.541e-18,3.6567e-17,-8.614e-18,1.5159e-17,-2.0803e-17,-1.8255e-18,-1.5173e-17,2.0789e-17,1.9278e-17,-4.9465e-18,-1.0179e-18,1.5443e-18,8.1703e-18,-3.6605e-18,-4.9504e-18,-1.4745e-17,-1.7086e-17,1.3193e-17,-1.2214e-17,3.6339e-17,1.5301e-17,3.1918e-17,1.1833e-17,2.0841e-18,-1.5401e-18,-1.4745e-17
-2.0212e-17,1.7682e-17,-4.4494e-18,-6.0943e-18,-1.9516e-17,6.7353e-18,-2.2733e-18,-1.4937e-17,2.9644e-20,0.039999,-3.5408e-17,1.774e-17,-1.6877e-18,1.9925e-17,7.3035e-18,4.7249e-18,-2.0633e-17,2.0992e-18,2.0207e-17,-3.6093e-18,-2.7821e-18,-1.6204e-17,1.1648e-18,-4.1558e-17,1.5016e-17,-4.5003e-17,-3.981e-17,-4.5909e-18,-9.3042e-18,-9.9892e-18,-3.5194e-19,1.0113e-17,-1.053e-17,3.0953e-18,-5.6421e-18,1.5992e-17,6.4944e-18,-1.1001e-17,1.2308e-17,3.1549e-17,2.8487e-17,-5.6595e-18,-3.5927e-17,-7.685e-18,1.8177e-17,2.182e-17,3.3438e-17,-1.0684e-17,2.1075e-18,6.9389e-18
